ser_id,age,gender,income_level,location,preferences,interests,purchase_history,budget_range,tech_savviness
59822ca1-f466-47f0-8a3d-aa894d42c3f2,52,Male,Medium,Lucknow,"long battery,budget-friendly,stylus support",education,Smartphone,60000-100000,Intermediate
62d14738-e68c-447e-8708-84694dd4a2cc,33,Male,High,Jaipur,camera quality,photography,Smartphone,150000+,Beginner
de62bc6f-c3f5-4f7b-8658-a4f117498bbd,58,Male,High,Vadodara,"long battery,budget-friendly,stylus support",education,"Laptop,Laptop,Smartphone",150000+,Beginner
f4b59a55-2616-4ae4-b8ba-00ae0912334d,44,Male,High,Indore,high performance,gaming,"Laptop,Laptop",150000+,Intermediate
0aa3c5fc-fdd3-4b61-a408-1141542a4bdb,28,Female,Medium,Kolkata,"long battery,professional design",business,"Smartphone,Laptop",60000-100000,Advanced
6d4b1a49-3951-4ea8-ac82-a891389e2311,62,Male,High,Bhopal,"good speakers,large screen,high resolution",entertainment,Smartphone,100000-150000,Intermediate
dfa3868f-1313-4624-848b-dc463b5b3cbe,26,Male,Medium,Patna,"camera quality,good storage,high resolution",photography,"Laptop,Laptop,Smartphone",60000-100000,Beginner
fa3242c6-a4e7-4f7c-8008-4509fdb34be3,58,Female,Low,Bhopal,high performance,gaming,"Smartphone,Smartphone",10000-20000,Intermediate
ba5b9024-445e-44b9-b028-89ceb04b227b,46,Female,High,Thane,fast processor,gaming,"Smartphone,Smartphone,Laptop",150000+,Beginner
c844047b-342d-4bc3-98fd-6a4c9d23e4e5,60,Male,Low,Thane,high resolution,photography,"Laptop,Smartphone,Smartphone",10000-20000,Beginner
70393239-8b1d-4a5f-9676-005bee6a6c0d,39,Female,Low,Vadodara,"lightweight,professional design",business,Laptop,10000-20000,Intermediate
6e11359c-2525-475e-97a2-c388c9221bd3,33,Male,Low,Ahmedabad,"camera quality,high resolution",photography,"Laptop,Smartphone,Smartphone",10000-20000,Intermediate
0d66c00b-6a7f-40c3-aba3-7e1553b781f0,60,Male,Medium,Jaipur,"high performance,dedicated graphics",gaming,Laptop,60000-100000,Beginner
b0aa3090-e768-4338-b9f2-f614c4a9a200,46,Female,Low,Mumbai,"compact,lightweight",travel,Smartphone,20000-40000,Beginner
73e8931f-2c21-4295-bcc6-e97bd2ae5c20,39,Non-Binary,High,Nagpur,"long battery,lightweight,compact",travel,"Smartphone,Laptop,Laptop",60000-100000,Beginner
cf72af7d-3473-490f-9377-494bbd429f9b,43,Female,Medium,Jaipur,"good storage,high resolution",photography,"Laptop,Laptop,Smartphone",20000-40000,Intermediate
de565555-00e9-415b-8cf8-d7c31807aef9,33,Female,Low,Kanpur,"high performance,fast processor",gaming,"Laptop,Smartphone,Smartphone",10000-20000,Intermediate
8309cf73-9020-4c8c-b0c1-645bc76e7d5c,53,Male,Low,Ahmedabad,lightweight,travel,Smartphone,10000-20000,Beginner
3a80e2c8-2472-438b-a228-eff9139888cf,54,Male,High,Nagpur,"long battery,lightweight,compact",travel,"Smartphone,Laptop,Laptop",100000-150000,Beginner
d28385eb-f29b-41de-97e0-4bcc11633baa,35,Male,High,Visakhapatnam,high resolution,entertainment,"Laptop,Laptop",60000-100000,Beginner
4129a4b1-b4be-472a-ac7d-3720fa9c5e86,37,Non-Binary,Low,Kanpur,"long battery,lightweight",business,"Laptop,Smartphone",20000-40000,Intermediate
f2cf8efb-b360-419d-af92-60011b80ea11,50,Male,Medium,Bangalore,long battery,travel,"Laptop,Smartphone",20000-40000,Beginner
5bbba98f-bfdb-40df-8129-e6570681ea6e,41,Non-Binary,Low,Kanpur,"good speakers,high resolution",entertainment,"Laptop,Laptop",20000-40000,Intermediate
9248dde7-6301-418a-94a4-ed8043f9e702,53,Female,Medium,Lucknow,dedicated graphics,gaming,"Laptop,Laptop",20000-40000,Beginner
697c625e-e9fa-4c15-a1fd-a6133dcda2d1,18,Male,Low,Mumbai,"long battery,lightweight,compact",travel,Laptop,20000-40000,Intermediate
610767ee-9adb-4a7b-bbfe-5a00127a3540,35,Female,Medium,Bhopal,"long battery,budget-friendly",education,"Smartphone,Laptop,Laptop",20000-40000,Beginner
a2006957-3231-4215-aa5e-8415ea97e5b6,62,Male,Low,Mumbai,"long battery,lightweight",business,"Smartphone,Smartphone",20000-40000,Beginner
c5856001-7a62-4586-975e-ea858566a388,61,Male,High,Delhi,"long battery,budget-friendly",education,"Smartphone,Laptop,Smartphone",150000+,Intermediate
7ee5c6c2-e492-4952-b230-edd786ccd3b1,33,Female,Low,Indore,lightweight,travel,"Laptop,Smartphone",20000-40000,Intermediate
0d69402d-fa7c-42e7-b10f-ed8648f2f52a,48,Male,High,Pune,dedicated graphics,gaming,Smartphone,60000-100000,Beginner
0af555bc-7245-4af7-abe3-6074033f92f0,35,Female,Medium,Kanpur,"compact,lightweight",travel,Laptop,40000-60000,Beginner
af9fba53-917a-409a-bce2-6b55e836458a,19,Male,High,Indore,"long battery,lightweight,professional design",business,Smartphone,100000-150000,Advanced
c854775d-84e8-40de-8be6-515e14f9cd8b,21,Female,Medium,Nagpur,budget-friendly,education,Smartphone,40000-60000,Intermediate
2d0ce40b-ccb2-45b3-8dbc-1f17143be93e,22,Male,Low,Lucknow,"long battery,budget-friendly,stylus support",education,"Smartphone,Smartphone,Laptop",10000-20000,Intermediate
ff0e78f7-9f2e-4bdd-ab6c-060d2eda1c89,35,Male,Low,Kolkata,compact,travel,"Smartphone,Smartphone,Laptop",10000-20000,Intermediate
4a81c493-070a-44c3-a991-b4f14ef1bd40,56,Female,Medium,Patna,"long battery,lightweight,professional design",business,"Smartphone,Laptop,Smartphone",60000-100000,Beginner
0393592c-15b0-4b9b-97fc-095dc93b63aa,48,Female,Medium,Visakhapatnam,"high performance,fast processor,dedicated graphics",gaming,"Smartphone,Smartphone",60000-100000,Beginner
5f7e5a48-0700-47fb-b10a-dad620aab39f,41,Male,Medium,Mumbai,"high performance,fast processor,dedicated graphics",gaming,Laptop,20000-40000,Intermediate
5dd03d08-28b6-4114-9325-4973a308c5b9,35,Male,Low,Thane,"budget-friendly,stylus support",education,Laptop,10000-20000,Beginner
a1cf5141-364f-4e25-9d22-ddc0d30849e6,50,Male,Low,Kolkata,budget-friendly,education,"Laptop,Smartphone,Smartphone",10000-20000,Beginner
d82ded38-6a9e-4ed2-bc14-a2a26bb86275,46,Female,High,Kolkata,"long battery,budget-friendly",education,Smartphone,60000-100000,Intermediate
9c6aadce-5ca0-4242-ba1d-9dfb1e8844b4,59,Female,Low,Kanpur,"long battery,budget-friendly,stylus support",education,"Smartphone,Smartphone",10000-20000,Beginner
52dfd2ed-ff38-40e0-afec-695c695795dd,51,Female,Low,Bangalore,dedicated graphics,gaming,"Smartphone,Laptop",20000-40000,Beginner
38cddd89-82a3-46b6-a350-e99b7ce19f8b,46,Male,High,Mumbai,"compact,lightweight",travel,"Smartphone,Smartphone",100000-150000,Intermediate
54e80e5a-6072-4410-8bf2-807f37572905,36,Male,Low,Kolkata,lightweight,business,"Smartphone,Smartphone,Smartphone",10000-20000,Intermediate
34f1fa22-5f59-4d3f-9734-5ea18f7b0bac,20,Male,Low,Kolkata,long battery,travel,Smartphone,20000-40000,Intermediate
8b34f5e8-fde5-46c7-a109-cb2ee3802681,25,Male,Low,Hyderabad,"compact,lightweight,long battery",travel,Smartphone,20000-40000,Intermediate
866e34ac-177f-49b9-8c7d-f3128a1576ec,50,Female,Medium,Kolkata,"good storage,high resolution",photography,"Smartphone,Smartphone",20000-40000,Beginner
7ef5154f-5a99-40ec-9786-e2fcaba2aec4,49,Female,Low,Lucknow,"camera quality,good storage,high resolution",photography,Smartphone,20000-40000,Beginner
bd4fc336-d323-4313-be24-da0730f00579,24,Male,Medium,Jaipur,"camera quality,high resolution",photography,"Laptop,Smartphone",60000-100000,Advanced
8957d830-fed0-491d-b473-45d7880042a5,21,Female,High,Patna,"camera quality,good storage,high resolution",photography,"Laptop,Smartphone,Laptop",60000-100000,Advanced
b0e85cae-2e3e-420d-bca7-3f6b4f165544,29,Female,Low,Visakhapatnam,high resolution,entertainment,"Smartphone,Laptop",20000-40000,Intermediate
a538e26e-337f-4d6c-b2df-df57d6557cb1,60,Male,Low,Pimpri-Chinchwad,"high performance,fast processor,dedicated graphics",gaming,"Smartphone,Smartphone",20000-40000,Intermediate
75b860fe-111e-44e0-a58d-8845980c1ea6,33,Male,High,Mumbai,"long battery,lightweight,professional design",business,Laptop,60000-100000,Beginner
35252b83-4f4b-45a5-b0a9-5913ece3e8f8,51,Non-Binary,Medium,Hyderabad,budget-friendly,education,Smartphone,40000-60000,Intermediate
01e21ba0-23f6-465e-aa5d-c63d4fbb0196,38,Male,Medium,Lucknow,"long battery,lightweight,professional design",business,Smartphone,20000-40000,Intermediate
d303313b-c65f-4fbb-ae24-2ae1c7a8d85b,29,Male,Low,Patna,"long battery,lightweight,professional design",business,"Laptop,Laptop,Smartphone",20000-40000,Intermediate
f2c7eae3-86b7-4a71-85f8-39760ec61f54,23,Male,Medium,Pimpri-Chinchwad,"good speakers,large screen,high resolution",entertainment,"Smartphone,Laptop,Laptop",60000-100000,Advanced
0a8c8e7a-10d7-44b5-88eb-3a8c15e1b4bc,38,Male,Low,Nagpur,"fast processor,dedicated graphics",gaming,Smartphone,20000-40000,Beginner
b9ff6da1-a38e-4c40-906e-e4da7208f19f,50,Male,Medium,Delhi,"camera quality,good storage,high resolution",photography,Smartphone,40000-60000,Intermediate
002371ca-2e23-4d00-9a9f-0d455fb0bc40,60,Male,Medium,Bhopal,"long battery,lightweight,professional design",business,"Smartphone,Laptop",20000-40000,Intermediate
7e7e3692-60d9-4b60-9464-fabf3682fd27,62,Female,Low,Lucknow,"camera quality,good storage,high resolution",photography,"Laptop,Laptop,Laptop",20000-40000,Beginner
29a0e639-953a-4867-8804-4a7426cbcec4,42,Female,Medium,Bangalore,compact,travel,"Laptop,Laptop,Smartphone",40000-60000,Advanced
5218d7c4-0308-47bf-ad69-a58acc3ff060,19,Male,Medium,Patna,high performance,gaming,"Laptop,Smartphone,Smartphone",20000-40000,Intermediate
430cb29c-c8b6-445b-a061-0adcf5d2b264,41,Female,High,Nagpur,"large screen,high resolution",entertainment,Smartphone,100000-150000,Beginner
6ecbc02b-d2c4-49be-addb-31e52201d624,58,Male,Medium,Kolkata,"good speakers,large screen",entertainment,Laptop,40000-60000,Beginner
87571176-225d-4234-bbc5-ad0a0eafe7e2,65,Female,Low,Bhopal,"high performance,fast processor",gaming,"Laptop,Smartphone,Smartphone",20000-40000,Intermediate
bb4546f0-1e66-4cdf-8dd1-569b20c23764,55,Male,High,Thane,"camera quality,good storage,high resolution",photography,Smartphone,60000-100000,Intermediate
28773eb0-bf87-41e4-8880-97176bacab23,21,Female,Low,Mumbai,"compact,lightweight",travel,"Laptop,Smartphone",10000-20000,Advanced
ee217801-ae75-4615-a4a1-7ec6328549af,55,Female,Low,Bangalore,budget-friendly,education,"Laptop,Smartphone,Smartphone",20000-40000,Beginner
2b87f48a-1957-4de3-945c-d60f594de741,47,Male,Medium,Patna,"camera quality,good storage,high resolution",photography,Smartphone,40000-60000,Intermediate
da4d291a-ddce-4f18-a0a3-72a53fbbbee2,45,Non-Binary,High,Surat,"long battery,lightweight",business,Laptop,150000+,Advanced
f73b5132-177f-4b32-b126-3849759d8ec9,42,Male,Medium,Chennai,"long battery,compact",travel,"Smartphone,Smartphone,Laptop",60000-100000,Intermediate
8212ece1-d46b-4d61-9fab-3c78800d01af,34,Male,High,Hyderabad,"good speakers,large screen",entertainment,"Laptop,Laptop,Smartphone",100000-150000,Intermediate
26ecad02-edea-4481-8ce9-955ba3751245,61,Male,Low,Thane,stylus support,education,"Smartphone,Smartphone,Smartphone",20000-40000,Beginner
df01fc04-ca18-47fd-804e-a25d4e08b2bd,58,Male,Medium,Patna,"long battery,lightweight,professional design",business,Laptop,60000-100000,Beginner
9e3cc0e6-3381-446f-a57f-a28f2801977c,64,Female,Medium,Ahmedabad,"long battery,professional design",business,"Smartphone,Laptop",60000-100000,Beginner
b757cfec-3b97-4fb5-b3b8-a5c29b9d6338,23,Male,Medium,Visakhapatnam,"large screen,high resolution",entertainment,Smartphone,60000-100000,Advanced
e5380094-028e-4cc5-9f40-139a828f3d2c,57,Female,Medium,Ahmedabad,high resolution,entertainment,"Smartphone,Smartphone,Laptop",40000-60000,Intermediate
c4256f49-8451-4978-984d-5ee570f91301,33,Female,Low,Ahmedabad,lightweight,travel,Smartphone,10000-20000,Beginner
57b030ed-f464-43bd-9ddc-2e3ca51226cc,29,Female,Low,Bangalore,"high performance,fast processor,dedicated graphics",gaming,Laptop,20000-40000,Intermediate
6fe16f1f-86f3-4901-89e8-27de52af2c2c,62,Male,Medium,Kolkata,"good speakers,large screen,high resolution",entertainment,Smartphone,20000-40000,Intermediate
3fdb7d06-985b-4f00-8388-96bfe04718fd,28,Female,Low,Lucknow,"compact,long battery",travel,"Smartphone,Laptop",10000-20000,Beginner
4123f80a-efe1-4c12-a2fa-5c15ddc02624,34,Female,Low,Vadodara,"camera quality,good storage,high resolution",photography,Laptop,10000-20000,Intermediate
cc1891e9-8e90-47bc-ae0d-4c85116fe19e,46,Male,Medium,Kanpur,"good speakers,large screen,high resolution",entertainment,Laptop,20000-40000,Beginner
fc5bc339-cd2c-4ee4-b9d1-7fab9d9bd61e,22,Female,Medium,Hyderabad,"camera quality,good storage,high resolution",photography,Laptop,60000-100000,Intermediate
765c0e2e-4a60-45c0-930a-a3a9d39eb189,52,Male,Medium,Visakhapatnam,"high performance,fast processor,dedicated graphics",gaming,"Smartphone,Smartphone",40000-60000,Beginner
f3da6d24-7909-4567-8058-6c5f632ada63,33,Female,High,Vadodara,stylus support,education,"Laptop,Laptop",60000-100000,Intermediate
6c225522-83ac-4776-9db5-df5e363a9096,26,Male,Medium,Indore,"long battery,budget-friendly,stylus support",education,"Laptop,Laptop,Smartphone",40000-60000,Intermediate
ddfb6663-1b1c-4a93-8db3-d0cf6356bd5f,58,Female,Medium,Indore,"good storage,high resolution",photography,Laptop,20000-40000,Beginner
47bf2b0e-acf4-4970-849b-733c23e8985f,26,Female,Low,Lucknow,long battery,education,"Laptop,Smartphone",20000-40000,Intermediate
5e5ceacb-bcab-475c-a3c3-bd3ce10c2f39,25,Male,High,Thane,"high performance,dedicated graphics,fast processor",gaming,"Smartphone,Laptop",60000-100000,Intermediate
7e993335-6431-484b-bc2f-aa1a57881932,59,Male,Medium,Patna,"camera quality,good storage,high resolution",photography,Smartphone,60000-100000,Intermediate
548a4e05-6e7c-4914-84d7-97adc832e699,29,Female,Medium,Kolkata,"camera quality,good storage,high resolution",photography,"Laptop,Laptop,Smartphone",60000-100000,Intermediate
340e41a9-ec08-43ad-b935-80855e05c81d,44,Male,Low,Pune,dedicated graphics,gaming,"Smartphone,Smartphone",10000-20000,Intermediate
8cd0f12f-5a87-44ea-8453-dd9c3b598c9e,50,Female,Medium,Patna,"long battery,lightweight,professional design",business,"Smartphone,Smartphone,Smartphone",20000-40000,Intermediate
cfe5c642-37d3-41ad-aaac-f1d1caf6efa5,44,Male,Medium,Patna,"good speakers,large screen",entertainment,"Laptop,Smartphone",60000-100000,Advanced
f08d8722-6056-488b-b31b-aafcb379bf82,31,Male,Low,Bangalore,"long battery,stylus support",education,Smartphone,10000-20000,Advanced
854e03af-20d1-434a-b0e8-2ce65d4ae79f,25,Female,Medium,Patna,lightweight,travel,Laptop,20000-40000,Advanced
99911ee7-a1ad-45b8-a26c-56972ff583dc,20,Female,Low,Mumbai,professional design,business,"Smartphone,Smartphone,Laptop",20000-40000,Advanced
1d19a4a2-428b-4db0-99c8-d0675df2e567,48,Female,Medium,Patna,good speakers,entertainment,"Laptop,Laptop",20000-40000,Beginner
d9123b9b-a754-4780-8214-91ed79c506a6,54,Female,Medium,Hyderabad,camera quality,photography,Smartphone,40000-60000,Intermediate
9058544c-54aa-4dff-9ba4-23436f4c0c9d,54,Female,High,Surat,"long battery,budget-friendly,stylus support",education,Smartphone,60000-100000,Intermediate
2d45f0aa-8b9f-4634-8e17-c32ca78bd968,42,Male,Low,Pune,"good speakers,large screen,high resolution",entertainment,"Smartphone,Smartphone,Smartphone",20000-40000,Advanced
ec0ee377-c0d1-4b39-b239-cb56bfedfb21,49,Female,Low,Bangalore,camera quality,photography,"Smartphone,Laptop",20000-40000,Beginner
8aa487e5-c901-448f-9aab-f06f75e19f42,44,Male,Low,Surat,high resolution,entertainment,"Smartphone,Smartphone",10000-20000,Advanced
9ca50435-6ed0-4673-b160-6efc176abe84,20,Female,Medium,Pimpri-Chinchwad,"long battery,budget-friendly,stylus support",education,"Laptop,Laptop",40000-60000,Intermediate
1db9e8bc-aad8-417b-9a09-81a42d6f1aa5,59,Female,Low,Nagpur,high resolution,entertainment,Smartphone,10000-20000,Intermediate
f8925535-6783-4807-85d4-c28c0021ff64,25,Female,High,Jaipur,"budget-friendly,stylus support",education,Smartphone,150000+,Advanced
251da7bc-1beb-47d8-99bb-021e48b9d4a5,37,Female,Low,Bangalore,"long battery,budget-friendly,stylus support",education,Smartphone,10000-20000,Intermediate
4aa22cf5-4c4c-4d6b-a1f8-a1984aec4e12,41,Female,Low,Pune,large screen,entertainment,"Smartphone,Laptop,Smartphone",20000-40000,Advanced
243e2725-c1c0-4018-86c2-bb9b7d7980ba,64,Female,High,Patna,good storage,photography,"Smartphone,Smartphone",100000-150000,Beginner
a9bc4d1c-a4f2-4353-8740-6471d26b41d7,41,Female,Medium,Pune,budget-friendly,education,"Laptop,Smartphone",60000-100000,Beginner
961ce056-1b5c-44be-9412-5d46773a5c7f,21,Female,Medium,Ahmedabad,"camera quality,good storage",photography,"Smartphone,Smartphone",40000-60000,Intermediate
32e9e4f9-27da-43ae-bade-8f494c4c8201,62,Female,High,Thane,"long battery,lightweight,professional design",business,"Laptop,Smartphone,Laptop",150000+,Beginner
1a405281-0163-4ad1-adca-d032c0836b1c,54,Male,Medium,Pune,"camera quality,good storage,high resolution",photography,"Smartphone,Smartphone",20000-40000,Beginner
56d5f134-0dfc-4959-a652-addb6f3eb104,39,Male,Medium,Chennai,"large screen,high resolution",entertainment,Laptop,20000-40000,Intermediate
104dd8af-f86b-4e08-9aa7-abb03851ae4a,29,Male,Low,Chennai,"lightweight,professional design",business,"Smartphone,Smartphone",10000-20000,Beginner
1bde952c-676f-4234-b4cc-c3bc4e6ab1a7,54,Male,Medium,Visakhapatnam,lightweight,travel,"Smartphone,Smartphone,Smartphone",40000-60000,Beginner
3fed42a6-832e-4f21-be33-f4ed5b6e82ab,28,Female,High,Patna,high resolution,photography,Laptop,150000+,Intermediate
46411de0-c61c-4479-8fac-3cd654be8770,56,Male,Low,Indore,"long battery,budget-friendly,stylus support",education,"Laptop,Laptop,Laptop",10000-20000,Intermediate
69d08cf8-b249-41cd-90aa-28bc9812e1da,50,Female,Low,Hyderabad,"good speakers,high resolution",entertainment,"Laptop,Smartphone,Laptop",20000-40000,Beginner
74f7a5e5-ecd9-4cd1-a454-bc65d8b0f0a4,22,Male,High,Lucknow,long battery,education,"Laptop,Smartphone,Laptop",150000+,Advanced
a433e25d-e9ae-4c7b-94b9-5a5e785a256b,51,Female,Medium,Hyderabad,good speakers,entertainment,"Smartphone,Smartphone,Laptop",40000-60000,Beginner
f7e758bb-cbf7-4c38-b975-803cd1d92788,30,Female,Medium,Kolkata,"budget-friendly,stylus support",education,"Smartphone,Smartphone",40000-60000,Advanced
3b6ac25a-e7a6-4780-bc5c-0b5d22c812ff,44,Female,High,Vadodara,"long battery,lightweight,professional design",business,"Laptop,Smartphone,Laptop",100000-150000,Intermediate
2d757e3c-1235-4a36-907e-9117e9bfed70,31,Female,Low,Bangalore,fast processor,gaming,Laptop,20000-40000,Advanced
df9a2905-f2f0-4f87-a15a-5f0a8b9b447c,41,Male,Low,Nagpur,professional design,business,"Laptop,Laptop",10000-20000,Intermediate
9d283e58-7f54-4ef5-a930-eb4fff60cb6f,50,Female,High,Pimpri-Chinchwad,high performance,gaming,"Laptop,Laptop",60000-100000,Beginner
64806e99-cf7f-4a63-b1d5-aebba9d4dc4a,24,Male,High,Kanpur,professional design,business,"Laptop,Laptop,Smartphone",60000-100000,Advanced
9a65e96f-74f0-4967-a69b-e8c640b9fd23,62,Male,Low,Jaipur,lightweight,travel,"Smartphone,Smartphone,Smartphone",20000-40000,Intermediate
e0217db9-719c-4c50-8adb-bc20c856b910,63,Male,Low,Indore,"budget-friendly,stylus support",education,Smartphone,20000-40000,Intermediate
46baf775-1483-44d8-956f-5193aa3e340e,18,Male,Low,Pune,"long battery,budget-friendly,stylus support",education,"Smartphone,Laptop",20000-40000,Advanced
bb819383-be6f-4d46-8f4c-7a32b47c6586,62,Female,Medium,Chennai,long battery,travel,"Laptop,Smartphone",20000-40000,Intermediate
a1dd0eff-a75e-4f11-a530-a8f9d4e450ed,33,Male,Low,Hyderabad,"budget-friendly,stylus support",education,Laptop,20000-40000,Intermediate
6c1ef7a4-0bcf-4b79-8272-a2f86932c63d,28,Male,Low,Bangalore,"good speakers,large screen,high resolution",entertainment,"Smartphone,Laptop,Laptop",20000-40000,Advanced
a044fc1c-3044-4feb-be96-872168be443d,55,Male,Medium,Hyderabad,"budget-friendly,stylus support",education,Smartphone,60000-100000,Intermediate
2f9a9b36-4efd-4c0c-a590-642a642bbe6f,47,Female,Medium,Chennai,"compact,lightweight",travel,Smartphone,60000-100000,Beginner
37a01299-3cd2-4ad0-84a3-c1ecd866a00d,49,Female,Low,Mumbai,"good storage,high resolution",photography,"Laptop,Smartphone,Laptop",20000-40000,Intermediate
692c2064-8e3d-4091-a8d2-864559fc6579,47,Male,Medium,Pune,camera quality,photography,"Laptop,Smartphone",60000-100000,Beginner
81721b53-19cd-4857-a968-28a4844b2363,47,Non-Binary,High,Lucknow,dedicated graphics,gaming,"Smartphone,Smartphone",100000-150000,Beginner
611bd793-c49b-4d1a-8883-876b145adb61,40,Female,Low,Bhopal,"long battery,lightweight,professional design",business,"Smartphone,Smartphone",20000-40000,Intermediate
9b9646cd-c6b3-49fa-9232-e3f20425abed,50,Male,High,Hyderabad,"good speakers,large screen",entertainment,Laptop,150000+,Beginner
887f7f71-b840-438d-960a-9a80ccf745b9,21,Male,Low,Visakhapatnam,"long battery,budget-friendly,stylus support",education,"Laptop,Laptop",10000-20000,Advanced
16f3a7d0-a718-4710-b146-95cc1b430f0f,43,Female,Medium,Bangalore,fast processor,gaming,"Laptop,Smartphone",60000-100000,Intermediate
706765e4-b3d3-4292-a18b-3954ba551a1e,22,Female,Low,Chennai,high resolution,photography,"Smartphone,Smartphone",10000-20000,Advanced
1a6008cc-680c-48dc-939f-4a2d29e572a3,53,Female,Medium,Kolkata,"high performance,fast processor,dedicated graphics",gaming,"Smartphone,Laptop",40000-60000,Intermediate
4113722f-9ce3-4183-b507-ad0f2ffde691,48,Male,Low,Kolkata,"long battery,lightweight,professional design",business,"Smartphone,Laptop",10000-20000,Beginner
9e78d08c-f0e1-428d-854b-fcf946148cad,27,Female,Low,Thane,high resolution,photography,"Laptop,Smartphone,Laptop",20000-40000,Beginner
8f587eee-f3d0-4e89-b7d8-47dea0415a81,58,Female,Low,Kanpur,"compact,lightweight",travel,Laptop,10000-20000,Beginner
1eb21687-f593-4896-9299-9fc87d82bc31,38,Male,Low,Delhi,"camera quality,good storage,high resolution",photography,Smartphone,10000-20000,Intermediate
763a90db-50a7-4bd0-9ca9-b75a545ebcc9,63,Male,Medium,Bangalore,"good speakers,high resolution",entertainment,"Smartphone,Smartphone,Smartphone",20000-40000,Beginner
a376210a-45d0-42d9-8f68-3775f8ee0cba,37,Male,Medium,Visakhapatnam,"good storage,high resolution",photography,Smartphone,60000-100000,Intermediate
b8101bd1-e350-41b8-8d2f-88fd8840e6ec,58,Male,Low,Pune,"camera quality,high resolution",photography,"Smartphone,Smartphone",10000-20000,Beginner
87585696-00f4-460b-89a6-bb02a5da25e7,53,Female,Medium,Ahmedabad,high performance,gaming,"Laptop,Smartphone,Smartphone",60000-100000,Beginner
aeacb323-e896-4d3e-b326-0f5301fe7f16,65,Male,Low,Vadodara,lightweight,travel,"Smartphone,Smartphone",20000-40000,Beginner
f3e02f0a-56d1-4c8c-8ce8-4addc73c648d,52,Female,Medium,Visakhapatnam,"compact,lightweight,long battery",travel,"Smartphone,Laptop",20000-40000,Beginner
956bc71e-da92-4ca8-8818-ead3cd1af9e6,45,Female,Medium,Jaipur,"camera quality,good storage,high resolution",photography,"Laptop,Laptop",20000-40000,Advanced
22d6e129-0970-4ff4-91fc-0fb7e876199e,65,Female,High,Visakhapatnam,large screen,entertainment,"Laptop,Laptop",60000-100000,Intermediate
73e8ae16-0838-43a9-8686-c4430397fb5a,25,Female,Low,Nagpur,"long battery,lightweight,professional design",business,Laptop,20000-40000,Advanced
9ee6031f-c8c8-4120-b41b-b5b7ec266911,39,Female,High,Bangalore,"good speakers,high resolution",entertainment,"Laptop,Laptop",100000-150000,Intermediate
49a5e763-97a9-4a54-9188-f2889cae1992,37,Female,High,Indore,"long battery,lightweight",travel,"Laptop,Laptop,Smartphone",150000+,Intermediate
b0abd39e-dd5f-41d6-b208-601f191a7e4e,62,Female,High,Kolkata,"camera quality,good storage,high resolution",photography,Smartphone,150000+,Beginner
34dfab54-e03f-4b09-999f-d17b03e97099,35,Male,Medium,Pune,large screen,entertainment,Smartphone,40000-60000,Intermediate
d0b87c8d-ccf4-4815-8051-a999894b3056,64,Male,Medium,Hyderabad,"camera quality,good storage,high resolution",photography,"Smartphone,Laptop,Laptop",60000-100000,Beginner
0bb33c2e-d5d2-4077-8e9f-2fbc3690d5a2,52,Female,Low,Hyderabad,"large screen,high resolution",entertainment,"Smartphone,Smartphone",20000-40000,Beginner
bf34849f-74aa-4330-a465-215d1ba89937,35,Male,Medium,Patna,"long battery,budget-friendly,stylus support",education,Laptop,20000-40000,Intermediate
c23d3df8-d14e-41c0-8abf-217a427bdc98,27,Male,Low,Indore,"high performance,dedicated graphics",gaming,"Smartphone,Laptop",10000-20000,Beginner
93542314-f27f-4595-81b0-546e34bb311d,57,Male,Low,Pimpri-Chinchwad,"high performance,dedicated graphics",gaming,"Laptop,Smartphone,Laptop",10000-20000,Beginner
fabe438e-d17d-46ba-919e-373a20dc7991,58,Female,Medium,Thane,high resolution,entertainment,"Smartphone,Laptop,Laptop",20000-40000,Beginner
cbdd5cba-025b-4ebe-888b-09dd352e432c,54,Male,Medium,Vadodara,"compact,lightweight,long battery",travel,"Smartphone,Smartphone",60000-100000,Beginner
224d7f30-14de-4d0e-bc15-8d52edd0abc1,52,Non-Binary,Low,Thane,camera quality,photography,"Smartphone,Laptop,Laptop",20000-40000,Intermediate
63c52c44-0e09-4554-858b-a4e9f1e570a3,23,Male,Low,Kolkata,"fast processor,dedicated graphics",gaming,Laptop,20000-40000,Intermediate
93710bca-cf27-4399-b596-886fc3f14ac3,28,Male,Low,Vadodara,long battery,business,"Laptop,Laptop",10000-20000,Intermediate
e0579b9d-358c-4d39-a70e-ededd8304b76,30,Male,High,Bhopal,lightweight,business,"Laptop,Smartphone,Laptop",150000+,Advanced
a40c6d2c-92b7-4013-bbb3-1baa9469e62b,26,Female,Low,Delhi,long battery,business,"Smartphone,Laptop",10000-20000,Advanced
50d8f3c4-beef-42da-b0f8-121d1e78e18b,29,Male,Medium,Surat,"high performance,fast processor,dedicated graphics",gaming,"Laptop,Smartphone,Smartphone",20000-40000,Intermediate
ce00cf68-016c-4fd3-8a93-22cf7a4376b4,47,Female,High,Mumbai,"large screen,high resolution",entertainment,Smartphone,150000+,Beginner
24f79989-4e8a-4329-9576-cc2591c69003,46,Female,High,Kolkata,professional design,business,"Smartphone,Laptop",150000+,Beginner
